type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-01-20 12:55:30,60.55274689,22.22585499,10,39.069,,9.930,233,19,44,,
T,2022-01-20 12:55:31,60.55269951,22.22571915,10,39.406,,9.260,233,19,44,,
T,2022-01-20 12:55:32,60.55265413,22.22559662,10,39.859,,8.070,235,21,44,,
T,2022-01-20 12:55:33,60.55261996,22.22548989,10,39.110,,6.700,239,31,44,,
T,2022-01-20 12:55:34,60.55259783,22.22540800,10,39.801,,5.650,245,32,44,,
T,2022-01-20 12:55:35,60.55258427,22.22533269,10,39.894,,4.300,253,32,44,,
T,2022-01-20 12:55:36,60.55257998,22.22527549,10,39.749,,3.280,261,33,44,,
T,2022-01-20 12:55:37,60.55257586,22.22522783,10,40.066,,2.780,267,34,44,,
T,2022-01-20 12:55:38,60.55257940,22.22517564,10,40.036,,2.530,270,34,44,,
T,2022-01-20 12:55:39,60.55257995,22.22512761,10,40.717,,2.630,266,34,44,,
T,2022-01-20 12:55:40,60.55257759,22.22507196,10,40.689,,3.040,254,33,44,,
T,2022-01-20 12:55:41,60.55256121,22.22500608,10,40.507,,4.040,237,33,44,,
T,2022-01-20 12:55:42,60.55252732,22.22492933,10,41.020,,5.200,224,32,44,,
T,2022-01-20 12:55:43,60.55248354,22.22486793,10,40.713,,5.780,208,32,44,,
T,2022-01-20 12:55:44,60.55242369,22.22481958,10,40.531,,6.720,202,32,44,,
T,2022-01-20 12:55:45,60.55235629,22.22477713,10,40.722,,7.420,200,33,44,,
T,2022-01-20 12:55:46,60.55227914,22.22472941,10,41.379,,8.190,199,33,44,,
T,2022-01-20 12:55:47,60.55219246,22.22468814,10,42.090,,9.190,198,32,44,,
T,2022-01-20 12:55:48,60.55210721,22.22462265,10,42.419,,10.010,198,33,44,,
T,2022-01-20 12:55:49,60.55201199,22.22456484,10,42.700,,11.060,198,33,44,,
T,2022-01-20 12:55:50,60.55190567,22.22450148,10,43.111,,11.970,198,33,44,,
T,2022-01-20 12:55:51,60.55179576,22.22443247,10,43.337,,12.790,198,30,44,,
T,2022-01-20 12:55:52,60.55167919,22.22435589,10,43.159,,13.490,198,29,44,,
T,2022-01-20 12:55:53,60.55155644,22.22428515,10,43.279,,13.960,198,29,44,,
T,2022-01-20 12:55:54,60.55142926,22.22420239,10,43.106,,14.610,198,29,44,,
T,2022-01-20 12:55:55,60.55129747,22.22411450,10,43.309,,15.190,198,29,44,,
T,2022-01-20 12:55:56,60.55116152,22.22402710,10,43.086,,15.630,197,29,44,,
T,2022-01-20 12:55:57,60.55102295,22.22394065,10,43.618,,15.990,196,29,43,,
T,2022-01-20 12:55:58,60.55087505,22.22386299,10,43.575,,16.730,195,30,44,,
T,2022-01-20 12:55:59,60.55072252,22.22378571,10,43.633,,17.570,194,31,44,,
T,2022-01-20 12:56:00,60.55056520,22.22371277,10,43.803,,17.740,194,32,44,,
T,2022-01-20 12:56:01,60.55040755,22.22364040,10,43.882,,17.820,193,33,44,,
T,2022-01-20 12:56:02,60.55025078,22.22358115,10,44.553,,17.820,191,34,44,,
T,2022-01-20 12:56:03,60.55009751,22.22352001,10,44.908,,17.670,190,34,44,,
T,2022-01-20 12:56:04,60.54994228,22.22346753,10,45.137,,17.580,188,34,44,,
T,2022-01-20 12:56:05,60.54978756,22.22342877,10,45.319,,17.320,187,34,44,,
T,2022-01-20 12:56:06,60.54963684,22.22339846,10,44.597,,17.310,186,33,44,,
T,2022-01-20 12:56:07,60.54948450,22.22338545,10,44.734,,17.230,184,33,44,,
T,2022-01-20 12:56:08,60.54933372,22.22336489,10,44.962,,16.820,183,34,44,,
T,2022-01-20 12:56:09,60.54918226,22.22335744,10,45.145,,17.050,182,34,44,,
T,2022-01-20 12:56:10,60.54902651,22.22334826,10,44.930,,17.070,182,33,44,,
T,2022-01-20 12:56:11,60.54887464,22.22334054,10,44.698,,16.730,181,31,44,,
T,2022-01-20 12:56:12,60.54872668,22.22333666,10,44.818,,16.880,180,31,44,,
T,2022-01-20 12:56:13,60.54857814,22.22333168,10,44.435,,16.750,180,31,44,,
T,2022-01-20 12:56:14,60.54842775,22.22333338,10,43.960,,16.580,180,32,44,,
T,2022-01-20 12:56:15,60.54828847,22.22333358,10,44.404,,16.270,180,31,43,,
T,2022-01-20 12:56:16,60.54813533,22.22332763,10,44.098,,16.120,180,31,44,,
T,2022-01-20 12:56:17,60.54799018,22.22332780,10,44.597,,16.100,180,31,44,,
T,2022-01-20 12:56:18,60.54784584,22.22333014,10,45.161,,15.900,180,30,44,,
T,2022-01-20 12:56:19,60.54770228,22.22333877,10,45.385,,16.120,179,30,44,,
T,2022-01-20 12:56:20,60.54755944,22.22335284,10,45.304,,15.820,178,30,44,,
T,2022-01-20 12:56:21,60.54741260,22.22335838,10,45.379,,15.990,179,32,44,,
T,2022-01-20 12:56:22,60.54727400,22.22336599,10,45.782,,15.960,180,32,44,,
T,2022-01-20 12:56:23,60.54713545,22.22336697,10,45.873,,15.840,181,31,44,,
T,2022-01-20 12:56:24,60.54699461,22.22336207,10,46.126,,15.930,182,31,44,,
T,2022-01-20 12:56:25,60.54685841,22.22335051,10,46.458,,15.860,183,31,44,,
T,2022-01-20 12:56:26,60.54671816,22.22333438,10,46.733,,15.930,185,29,43,,
T,2022-01-20 12:56:27,60.54656969,22.22329973,10,46.546,,15.900,187,30,44,,
T,2022-01-20 12:56:28,60.54642710,22.22326654,10,46.442,,15.920,188,29,44,,
T,2022-01-20 12:56:29,60.54628763,22.22322106,10,46.218,,15.940,189,29,43,,
T,2022-01-20 12:56:30,60.54613999,22.22317322,10,45.604,,16.060,189,26,44,,
T,2022-01-20 12:56:31,60.54599139,22.22311802,10,45.630,,16.170,190,24,44,,
T,2022-01-20 12:56:32,60.54585067,22.22306898,10,45.902,,16.020,190,28,44,,
T,2022-01-20 12:56:33,60.54571022,22.22301763,10,45.210,,16.070,191,27,44,,
T,2022-01-20 12:56:34,60.54556581,22.22296062,10,45.043,,16.060,191,29,44,,
T,2022-01-20 12:56:35,60.54542009,22.22290946,10,44.871,,15.990,191,31,44,,
T,2022-01-20 12:56:36,60.54528701,22.22285925,10,44.421,,16.070,191,33,44,,
T,2022-01-20 12:56:37,60.54514319,22.22280092,10,44.043,,15.890,191,32,44,,
T,2022-01-20 12:56:38,60.54500544,22.22274787,10,44.079,,15.620,191,32,44,,
T,2022-01-20 12:56:39,60.54486694,22.22269884,10,43.822,,15.470,190,33,44,,
T,2022-01-20 12:56:40,60.54472854,22.22265144,10,44.414,,15.670,191,34,44,,
T,2022-01-20 12:56:41,60.54459716,22.22260125,10,44.932,,15.050,191,33,44,,
T,2022-01-20 12:56:42,60.54446723,22.22255519,10,44.705,,14.210,190,34,44,,
T,2022-01-20 12:56:43,60.54434778,22.22251975,10,44.551,,13.480,189,34,44,,
T,2022-01-20 12:56:44,60.54422930,22.22248645,10,44.629,,13.100,188,33,44,,
T,2022-01-20 12:56:45,60.54411253,22.22245162,10,44.851,,13.000,187,33,44,,
T,2022-01-20 12:56:46,60.54399455,22.22242164,10,44.749,,13.260,187,34,44,,
T,2022-01-20 12:56:47,60.54387089,22.22240097,10,44.521,,13.600,186,34,44,,
T,2022-01-20 12:56:48,60.54374957,22.22236843,10,44.177,,13.790,186,33,44,,
T,2022-01-20 12:56:49,60.54362523,22.22234228,10,43.674,,13.790,186,33,43,,
T,2022-01-20 12:56:50,60.54350170,22.22232368,10,43.745,,13.740,186,33,44,,
T,2022-01-20 12:56:51,60.54338311,22.22229738,10,43.587,,13.450,186,29,44,,
T,2022-01-20 12:56:52,60.54326343,22.22227015,10,43.672,,13.330,186,30,44,,
T,2022-01-20 12:56:53,60.54314442,22.22224805,10,43.876,,13.310,186,31,44,,
T,2022-01-20 12:56:54,60.54302756,22.22222673,10,43.721,,13.530,186,30,44,,
T,2022-01-20 12:56:55,60.54290505,22.22219406,10,42.997,,13.630,186,30,44,,
T,2022-01-20 12:56:56,60.54277875,22.22216801,10,42.801,,13.670,186,30,44,,
T,2022-01-20 12:56:57,60.54265585,22.22214500,10,42.741,,13.660,186,31,44,,
T,2022-01-20 12:56:58,60.54253341,22.22211477,10,42.868,,13.370,187,31,44,,
T,2022-01-20 12:56:59,60.54242278,22.22208374,10,43.055,,12.640,187,32,44,,
T,2022-01-20 12:57:00,60.54231452,22.22205862,10,42.940,,12.290,187,33,44,,
T,2022-01-20 12:57:01,60.54221235,22.22203960,10,43.495,,12.070,185,33,44,,
T,2022-01-20 12:57:02,60.54210824,22.22202655,10,43.015,,11.840,183,33,44,,
T,2022-01-20 12:57:03,60.54200029,22.22201337,10,43.363,,11.930,183,32,44,,
T,2022-01-20 12:57:04,60.54189328,22.22199699,10,43.683,,12.230,184,32,44,,
T,2022-01-20 12:57:05,60.54177808,22.22198463,10,44.091,,12.520,184,31,44,,
T,2022-01-20 12:57:06,60.54166391,22.22197223,10,44.633,,12.490,184,30,44,,
T,2022-01-20 12:57:07,60.54155171,22.22195265,10,44.545,,12.430,186,30,44,,
T,2022-01-20 12:57:08,60.54143911,22.22192581,10,44.525,,12.460,187,29,44,,
T,2022-01-20 12:57:09,60.54132548,22.22188876,10,44.222,,12.410,188,31,44,,
T,2022-01-20 12:57:10,60.54122275,22.22185585,10,44.027,,12.380,189,31,44,,
T,2022-01-20 12:57:11,60.54111282,22.22182479,10,44.163,,12.260,189,31,44,,
T,2022-01-20 12:57:12,60.54100422,22.22179582,10,43.604,,12.250,189,31,44,,
T,2022-01-20 12:57:13,60.54089418,22.22175864,10,43.564,,12.280,188,31,44,,
T,2022-01-20 12:57:14,60.54078586,22.22172901,10,43.949,,12.410,187,33,44,,
T,2022-01-20 12:57:15,60.54067518,22.22170977,10,44.109,,12.540,187,33,44,,
T,2022-01-20 12:57:16,60.54055867,22.22168597,10,43.473,,12.700,186,34,44,,
T,2022-01-20 12:57:17,60.54044349,22.22165721,10,43.547,,12.560,186,34,44,,
T,2022-01-20 12:57:18,60.54034167,22.22163714,10,43.466,,12.380,186,33,44,,
T,2022-01-20 12:57:19,60.54022353,22.22161603,10,43.694,,12.630,186,33,44,,
T,2022-01-20 12:57:20,60.54010673,22.22159035,10,43.101,,12.780,186,33,44,,
T,2022-01-20 12:57:21,60.53998899,22.22156932,10,43.455,,13.000,186,32,44,,
T,2022-01-20 12:57:22,60.53987373,22.22154747,10,43.429,,12.970,185,33,44,,
T,2022-01-20 12:57:23,60.53975923,22.22152616,10,43.867,,13.120,185,32,44,,
T,2022-01-20 12:57:24,60.53963997,22.22150174,10,43.778,,13.190,185,33,44,,
T,2022-01-20 12:57:25,60.53952285,22.22147742,10,43.844,,13.200,186,32,44,,
T,2022-01-20 12:57:26,60.53939941,22.22145297,10,44.009,,13.390,186,31,44,,
T,2022-01-20 12:57:27,60.53927822,22.22143130,10,43.710,,13.470,187,32,44,,
T,2022-01-20 12:57:28,60.53915955,22.22139904,10,43.255,,13.520,188,30,44,,
T,2022-01-20 12:57:29,60.53904101,22.22136766,10,42.969,,13.510,188,30,44,,
T,2022-01-20 12:57:30,60.53892353,22.22133538,10,42.940,,13.470,188,32,44,,
T,2022-01-20 12:57:31,60.53880786,22.22130227,10,42.806,,13.360,188,32,44,,
T,2022-01-20 12:57:32,60.53868928,22.22126611,10,42.861,,13.250,188,32,44,,
T,2022-01-20 12:57:33,60.53857389,22.22122678,10,42.600,,13.190,189,32,44,,
T,2022-01-20 12:57:34,60.53845361,22.22118902,10,42.711,,13.230,189,32,44,,
T,2022-01-20 12:57:35,60.53833627,22.22114828,10,42.496,,13.150,190,32,44,,
T,2022-01-20 12:57:36,60.53821826,22.22110449,10,42.265,,13.330,190,32,44,,
T,2022-01-20 12:57:37,60.53809910,22.22106696,10,42.411,,13.300,189,32,44,,
T,2022-01-20 12:57:38,60.53798654,22.22104078,10,42.860,,13.360,190,34,44,,
T,2022-01-20 12:57:39,60.53786757,22.22099857,10,43.199,,13.510,190,34,44,,
T,2022-01-20 12:57:40,60.53774844,22.22096354,10,43.734,,13.430,189,34,44,,
T,2022-01-20 12:57:41,60.53762266,22.22092265,10,43.215,,13.690,190,34,44,,
T,2022-01-20 12:57:42,60.53749845,22.22087674,10,43.189,,13.700,190,34,44,,
T,2022-01-20 12:57:43,60.53737007,22.22083469,10,43.050,,14.050,190,32,44,,
T,2022-01-20 12:57:44,60.53724433,22.22078672,10,42.986,,14.280,190,32,44,,
T,2022-01-20 12:57:45,60.53711876,22.22074692,10,43.377,,14.480,190,32,45,,
T,2022-01-20 12:57:46,60.53699101,22.22070522,10,43.395,,14.490,190,32,45,,
T,2022-01-20 12:57:47,60.53686071,22.22065950,10,43.970,,14.370,190,33,45,,
T,2022-01-20 12:57:48,60.53673641,22.22061371,10,44.097,,14.330,191,33,45,,
T,2022-01-20 12:57:49,60.53660684,22.22056465,10,43.889,,14.460,191,33,45,,
T,2022-01-20 12:57:50,60.53647607,22.22051505,10,43.690,,14.530,191,33,45,,
T,2022-01-20 12:57:51,60.53635141,22.22046995,10,43.698,,14.410,191,33,45,,
T,2022-01-20 12:57:52,60.53622904,22.22042604,10,43.947,,14.240,191,33,45,,
T,2022-01-20 12:57:53,60.53610538,22.22037940,10,44.116,,14.020,192,33,45,,
T,2022-01-20 12:57:54,60.53598239,22.22032198,10,44.049,,14.050,192,33,45,,
T,2022-01-20 12:57:55,60.53586228,22.22027662,10,44.285,,13.910,192,33,45,,
T,2022-01-20 12:57:56,60.53574040,22.22021814,10,44.334,,13.830,192,34,45,,
T,2022-01-20 12:57:57,60.53562120,22.22015353,10,43.693,,13.630,192,35,45,,
T,2022-01-20 12:57:58,60.53550436,22.22010925,10,43.441,,13.740,192,35,45,,
T,2022-01-20 12:57:59,60.53538482,22.22005450,10,43.239,,13.730,193,35,45,,
T,2022-01-20 12:58:00,60.53525879,22.22000271,10,43.790,,13.950,192,32,45,,
T,2022-01-20 12:58:01,60.53514134,22.21994418,10,43.974,,13.560,192,34,45,,
T,2022-01-20 12:58:02,60.53502203,22.21989252,10,44.284,,13.550,193,34,45,,
T,2022-01-20 12:58:03,60.53490093,22.21983198,10,44.519,,13.550,193,34,45,,
T,2022-01-20 12:58:04,60.53478071,22.21977966,10,44.722,,13.660,193,34,45,,
T,2022-01-20 12:58:05,60.53465843,22.21972364,10,44.580,,13.950,193,33,45,,
T,2022-01-20 12:58:06,60.53453069,22.21966462,10,44.374,,14.360,193,34,45,,
T,2022-01-20 12:58:07,60.53440115,22.21960207,10,44.191,,14.890,193,34,45,,
T,2022-01-20 12:58:08,60.53426506,22.21954269,10,44.164,,15.470,193,33,45,,
T,2022-01-20 12:58:09,60.53412532,22.21947816,10,44.082,,15.870,193,32,45,,
T,2022-01-20 12:58:10,60.53398256,22.21941459,10,43.965,,16.080,193,33,45,,
T,2022-01-20 12:58:11,60.53384142,22.21935251,10,44.190,,16.200,192,33,45,,
T,2022-01-20 12:58:12,60.53370291,22.21930136,10,44.097,,16.110,192,34,45,,
T,2022-01-20 12:58:13,60.53356051,22.21924575,10,44.327,,15.860,191,34,45,,
T,2022-01-20 12:58:14,60.53342141,22.21919400,10,44.639,,15.810,191,34,45,,
T,2022-01-20 12:58:15,60.53328812,22.21914962,10,45.003,,15.550,190,33,45,,
T,2022-01-20 12:58:16,60.53315745,22.21910968,10,45.039,,15.050,189,33,45,,
T,2022-01-20 12:58:17,60.53303653,22.21906598,10,45.464,,13.580,188,33,45,,
T,2022-01-20 12:58:18,60.53292801,22.21904231,10,45.260,,12.360,186,34,45,,
T,2022-01-20 12:58:19,60.53283445,22.21902708,10,44.767,,10.840,185,33,45,,
T,2022-01-20 12:58:20,60.53274441,22.21900664,10,44.820,,9.940,184,33,45,,
T,2022-01-20 12:58:21,60.53266469,22.21899647,10,44.474,,8.680,183,33,45,,
T,2022-01-20 12:58:22,60.53259510,22.21898500,10,44.505,,7.600,183,33,45,,
T,2022-01-20 12:58:23,60.53253253,22.21897858,10,44.428,,7.100,182,32,45,,
T,2022-01-20 12:58:24,60.53246777,22.21897303,10,43.933,,7.070,184,28,44,,
T,2022-01-20 12:58:25,60.53240666,22.21894371,10,43.847,,6.860,192,29,45,,
T,2022-01-20 12:58:26,60.53234867,22.21889019,10,44.372,,7.440,206,33,45,,
T,2022-01-20 12:58:27,60.53230204,22.21880220,10,43.827,,6.970,218,34,45,,
T,2022-01-20 12:58:28,60.53225488,22.21872902,10,43.866,,6.670,212,34,45,,
T,2022-01-20 12:58:29,60.53219834,22.21869473,10,43.255,,6.090,195,34,45,,
T,2022-01-20 12:58:30,60.53214679,22.21870412,10,42.900,,5.830,178,33,45,,
T,2022-01-20 12:58:31,60.53208637,22.21871374,10,42.869,,6.960,172,34,45,,
T,2022-01-20 12:58:32,60.53200947,22.21874682,10,42.120,,8.180,169,34,45,,
T,2022-01-20 12:58:33,60.53193698,22.21877870,10,41.539,,9.320,169,34,45,,
T,2022-01-20 12:58:34,60.53184197,22.21880289,10,41.816,,10.500,173,34,45,,
T,2022-01-20 12:58:35,60.53173720,22.21882272,10,42.299,,11.520,175,33,45,,
T,2022-01-20 12:58:36,60.53162167,22.21884631,10,42.533,,12.480,175,34,45,,
T,2022-01-20 12:58:37,60.53150202,22.21887207,10,42.272,,13.370,175,32,45,,
T,2022-01-20 12:58:38,60.53137545,22.21890512,10,42.316,,14.400,175,31,44,,
T,2022-01-20 12:58:39,60.53124266,22.21893706,10,42.692,,15.380,176,30,45,,
T,2022-01-20 12:58:40,60.53109883,22.21896706,10,42.765,,16.290,175,29,45,,
T,2022-01-20 12:58:41,60.53094796,22.21900629,10,42.666,,16.590,174,28,45,,
T,2022-01-20 12:58:42,60.53080417,22.21903978,10,42.679,,16.260,173,29,45,,
T,2022-01-20 12:58:43,60.53066248,22.21908234,10,42.923,,15.890,172,30,45,,
T,2022-01-20 12:58:44,60.53052130,22.21912439,10,43.477,,15.690,171,30,45,,
T,2022-01-20 12:58:45,60.53038213,22.21917008,10,43.756,,15.700,170,29,45,,
T,2022-01-20 12:58:46,60.53023974,22.21922322,10,44.017,,16.020,169,29,44,,
T,2022-01-20 12:58:47,60.53010001,22.21928004,10,44.265,,15.980,169,29,45,,
T,2022-01-20 12:58:48,60.52995775,22.21933913,10,44.289,,15.920,169,28,45,,
T,2022-01-20 12:58:49,60.52981746,22.21939349,10,44.539,,15.820,168,29,45,,
T,2022-01-20 12:58:50,60.52967869,22.21944321,10,43.935,,15.570,169,28,45,,
T,2022-01-20 12:58:51,60.52954416,22.21949710,10,43.648,,15.370,169,28,45,,
T,2022-01-20 12:58:52,60.52941453,22.21955514,10,43.796,,15.320,168,28,45,,
T,2022-01-20 12:58:53,60.52928243,22.21961292,10,43.511,,15.240,168,29,45,,
T,2022-01-20 12:58:54,60.52914986,22.21967015,10,43.373,,15.460,168,29,45,,
T,2022-01-20 12:58:55,60.52900873,22.21973916,10,43.852,,15.630,168,31,44,,
T,2022-01-20 12:58:56,60.52887126,22.21980095,10,43.990,,15.860,168,32,45,,
T,2022-01-20 12:58:57,60.52872709,22.21986362,10,44.003,,16.000,168,33,45,,
T,2022-01-20 12:58:58,60.52858630,22.21993357,10,43.865,,15.970,168,33,45,,
T,2022-01-20 12:58:59,60.52844614,22.21999646,10,43.766,,15.970,168,33,45,,
T,2022-01-20 12:59:00,60.52830384,22.22005349,10,43.390,,16.040,168,33,45,,
T,2022-01-20 12:59:01,60.52815579,22.22011025,10,43.722,,16.200,168,33,45,,
T,2022-01-20 12:59:02,60.52801156,22.22017427,10,43.814,,16.280,168,33,45,,
T,2022-01-20 12:59:03,60.52787401,22.22023453,10,43.534,,16.220,169,31,45,,
T,2022-01-20 12:59:04,60.52772519,22.22029016,10,43.671,,16.230,170,31,45,,
T,2022-01-20 12:59:05,60.52758649,22.22033711,10,43.691,,16.120,171,32,45,,
T,2022-01-20 12:59:06,60.52744488,22.22038643,10,43.841,,16.040,170,32,45,,
T,2022-01-20 12:59:07,60.52730455,22.22043463,10,43.978,,16.170,169,32,45,,
T,2022-01-20 12:59:08,60.52716278,22.22049332,10,44.025,,16.220,168,31,45,,
T,2022-01-20 12:59:09,60.52701834,22.22055725,10,44.325,,16.200,168,31,45,,
T,2022-01-20 12:59:10,60.52687945,22.22062358,10,44.662,,16.330,167,32,45,,
T,2022-01-20 12:59:11,60.52673570,22.22069274,10,44.421,,16.170,167,32,45,,
T,2022-01-20 12:59:12,60.52659066,22.22076526,10,44.702,,16.430,167,32,45,,
T,2022-01-20 12:59:13,60.52644957,22.22082611,10,44.924,,16.410,168,32,45,,
T,2022-01-20 12:59:14,60.52630343,22.22089068,10,45.316,,16.650,168,32,45,,
T,2022-01-20 12:59:15,60.52616036,22.22094553,10,45.103,,16.570,169,33,45,,
T,2022-01-20 12:59:16,60.52602389,22.22100462,10,45.508,,16.410,170,33,44,,
T,2022-01-20 12:59:17,60.52588009,22.22105622,10,46.020,,16.070,171,33,45,,
T,2022-01-20 12:59:18,60.52573371,22.22109022,10,46.667,,16.140,173,31,45,,
T,2022-01-20 12:59:19,60.52559050,22.22113063,10,47.048,,15.860,172,31,45,,
T,2022-01-20 12:59:20,60.52544623,22.22117911,10,46.633,,15.810,173,30,45,,
T,2022-01-20 12:59:21,60.52530373,22.22120961,10,46.925,,15.680,175,27,45,,
T,2022-01-20 12:59:22,60.52516515,22.22122794,10,47.035,,15.290,175,28,45,,
T,2022-01-20 12:59:23,60.52504183,22.22125581,10,47.086,,14.770,175,27,45,,
T,2022-01-20 12:59:24,60.52491093,22.22127315,10,47.230,,14.780,177,25,45,,
T,2022-01-20 12:59:25,60.52477544,22.22128617,10,47.446,,14.800,178,25,45,,
T,2022-01-20 12:59:26,60.52463795,22.22130250,10,47.737,,15.240,177,26,45,,
T,2022-01-20 12:59:27,60.52450378,22.22131397,10,47.965,,15.080,178,26,45,,
T,2022-01-20 12:59:28,60.52436675,22.22132980,10,48.081,,15.240,178,25,45,,
T,2022-01-20 12:59:29,60.52422187,22.22133695,10,48.641,,15.520,177,25,45,,
T,2022-01-20 12:59:30,60.52408596,22.22135012,10,48.739,,15.270,177,26,45,,
T,2022-01-20 12:59:31,60.52394248,22.22136401,10,49.028,,15.840,178,25,45,,
T,2022-01-20 12:59:32,60.52380429,22.22137576,10,49.205,,15.480,178,25,45,,
T,2022-01-20 12:59:33,60.52366304,22.22138828,10,49.247,,15.600,178,25,45,,
T,2022-01-20 12:59:34,60.52352554,22.22139651,10,49.539,,15.440,178,25,45,,
T,2022-01-20 12:59:35,60.52338957,22.22141247,10,49.758,,15.040,178,23,45,,
T,2022-01-20 12:59:36,60.52324552,22.22142825,10,50.500,,15.100,177,26,45,,
T,2022-01-20 12:59:37,60.52310809,22.22144208,10,51.012,,14.950,177,28,45,,
T,2022-01-20 12:59:38,60.52297522,22.22145839,10,51.431,,14.790,177,29,45,,
T,2022-01-20 12:59:39,60.52284316,22.22147736,10,51.727,,14.750,177,30,45,,
T,2022-01-20 12:59:40,60.52271252,22.22149011,10,50.236,,14.700,176,30,45,,
T,2022-01-20 12:59:41,60.52258018,22.22150456,10,50.413,,14.760,176,30,45,,
T,2022-01-20 12:59:42,60.52244502,22.22152213,10,50.914,,14.850,176,30,45,,
T,2022-01-20 12:59:43,60.52231752,22.22154128,10,50.925,,14.820,175,29,45,,
T,2022-01-20 12:59:44,60.52218329,22.22156404,10,51.377,,14.950,175,29,45,,
T,2022-01-20 12:59:45,60.52204834,22.22159080,10,51.334,,14.910,174,28,45,,
T,2022-01-20 12:59:46,60.52191895,22.22162602,10,51.531,,14.740,172,27,45,,
T,2022-01-20 12:59:47,60.52180508,22.22165970,10,50.517,,14.510,171,27,45,,
T,2022-01-20 12:59:48,60.52165642,22.22170671,10,51.611,,15.200,171,26,45,,
T,2022-01-20 12:59:49,60.52153190,22.22175835,10,51.098,,15.200,170,26,45,,
T,2022-01-20 12:59:50,60.52139327,22.22182147,10,51.967,,15.360,168,25,44,,
T,2022-01-20 12:59:51,60.52126127,22.22187729,10,52.027,,15.370,168,25,44,,
T,2022-01-20 12:59:52,60.52111576,22.22194777,10,52.143,,15.730,167,26,44,,
T,2022-01-20 12:59:53,60.52098112,22.22201584,10,52.709,,15.540,167,28,44,,
T,2022-01-20 12:59:54,60.52084578,22.22208004,10,53.007,,15.590,168,28,44,,
T,2022-01-20 12:59:55,60.52071324,22.22215258,10,52.183,,15.880,167,27,44,,
T,2022-01-20 12:59:56,60.52057045,22.22222013,10,52.509,,16.090,167,25,44,,
T,2022-01-20 12:59:57,60.52043619,22.22229396,10,52.628,,16.110,166,26,44,,
T,2022-01-20 12:59:58,60.52029761,22.22237000,10,53.292,,15.850,166,24,44,,
T,2022-01-20 12:59:59,60.52015619,22.22243563,10,52.750,,15.850,166,24,44,,
T,2022-01-20 13:00:00,60.52002452,22.22251292,10,53.101,,15.890,166,25,44,,
T,2022-01-20 13:00:01,60.51988200,22.22258512,10,53.364,,16.240,165,26,44,,
T,2022-01-20 13:00:02,60.51974532,22.22266488,10,53.716,,15.930,165,28,43,,
T,2022-01-20 13:00:03,60.51960293,22.22274454,10,53.504,,16.240,165,28,44,,
T,2022-01-20 13:00:04,60.51946306,22.22282279,10,52.997,,16.110,165,29,44,,
T,2022-01-20 13:00:05,60.51932674,22.22290363,10,53.082,,16.140,165,29,44,,
T,2022-01-20 13:00:06,60.51918186,22.22298054,10,53.089,,16.360,166,28,44,,
T,2022-01-20 13:00:07,60.51904333,22.22305818,10,53.249,,16.460,165,26,44,,
T,2022-01-20 13:00:08,60.51890891,22.22312755,10,53.089,,16.250,165,26,44,,
T,2022-01-20 13:00:09,60.51876133,22.22320524,10,53.580,,16.590,165,26,44,,
T,2022-01-20 13:00:10,60.51860959,22.22328827,10,53.403,,16.370,165,25,44,,
T,2022-01-20 13:00:11,60.51846083,22.22336467,10,53.561,,16.480,166,27,44,,
T,2022-01-20 13:00:12,60.51832075,22.22343962,10,53.280,,16.310,166,29,44,,
T,2022-01-20 13:00:13,60.51817459,22.22350786,10,52.690,,16.220,166,30,44,,
T,2022-01-20 13:00:14,60.51803286,22.22358369,10,52.862,,16.060,166,31,44,,
T,2022-01-20 13:00:15,60.51789545,22.22365332,10,53.073,,15.850,165,32,44,,
T,2022-01-20 13:00:16,60.51776351,22.22372840,10,52.959,,15.840,166,32,43,,
T,2022-01-20 13:00:17,60.51763125,22.22379378,10,52.962,,15.490,166,31,44,,
T,2022-01-20 13:00:18,60.51750148,22.22386293,10,53.656,,15.460,166,32,44,,
T,2022-01-20 13:00:19,60.51736894,22.22393222,10,53.848,,15.220,166,32,44,,
T,2022-01-20 13:00:20,60.51723528,22.22400548,10,53.968,,14.910,166,29,44,,
T,2022-01-20 13:00:21,60.51710888,22.22406564,10,54.256,,14.430,165,30,44,,
T,2022-01-20 13:00:22,60.51698556,22.22413243,10,54.806,,13.950,165,29,44,,
T,2022-01-20 13:00:23,60.51686066,22.22419980,10,55.297,,13.970,165,32,44,,
T,2022-01-20 13:00:24,60.51673621,22.22425605,10,54.842,,14.210,165,31,44,,
T,2022-01-20 13:00:25,60.51661220,22.22433042,10,54.443,,14.450,165,31,44,,
T,2022-01-20 13:00:26,60.51648903,22.22439867,10,53.974,,14.540,165,31,44,,
T,2022-01-20 13:00:27,60.51636204,22.22446908,10,54.474,,14.720,165,29,44,,
