type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-02-18 13:37:13,60.45328213,22.28699369,11,42.715,,3.110,261,18,42,,
T,2022-02-18 13:37:14,60.45327318,22.28694173,11,42.561,,3.020,260,16,42,,
T,2022-02-18 13:37:15,60.45332124,22.28696108,11,42.403,,2.560,320,20,42,,
T,2022-02-18 13:37:16,60.45325714,22.28707272,11,39.680,,0.280,319,18,42,,
T,2022-02-18 13:37:17,60.45324347,22.28708682,11,37.612,,0.340,318,18,42,,
T,2022-02-18 13:37:18,60.45324029,22.28709699,11,37.205,,0.280,318,18,42,,
T,2022-02-18 13:37:19,60.45323764,22.28710828,11,35.751,,0.590,317,17,42,,
T,2022-02-18 13:37:20,60.45323543,22.28711633,11,34.323,,0.950,317,17,42,,
T,2022-02-18 13:37:21,60.45323813,22.28711820,11,32.914,,1.510,316,19,42,,
T,2022-02-18 13:37:22,60.45324965,22.28710548,11,32.390,,1.700,315,14,42,,
T,2022-02-18 13:37:23,60.45326219,22.28707680,10,32.497,,1.610,315,14,42,,
T,2022-02-18 13:37:24,60.45329689,22.28701664,10,33.487,,2.340,318,15,42,,
T,2022-02-18 13:37:25,60.45331218,22.28699461,10,33.312,,1.780,325,18,42,,
T,2022-02-18 13:37:26,60.45332185,22.28698041,10,32.394,,1.380,335,19,42,,
T,2022-02-18 13:37:27,60.45332753,22.28697717,10,31.719,,0.840,341,20,42,,
T,2022-02-18 13:37:28,60.45333626,22.28697362,10,31.407,,0.610,346,18,42,,
T,2022-02-18 13:37:29,60.45333769,22.28697471,10,30.656,,0.400,349,17,42,,
T,2022-02-18 13:37:30,60.45333965,22.28697855,10,30.608,,0.240,351,17,42,,
T,2022-02-18 13:37:31,60.45335406,22.28698199,10,30.544,,0.830,355,19,42,,
T,2022-02-18 13:37:32,60.45336346,22.28698793,10,29.554,,1.440,1,17,42,,
T,2022-02-18 13:37:33,60.45337871,22.28701080,10,29.585,,2.400,15,16,42,,
T,2022-02-18 13:37:34,60.45340005,22.28705134,10,29.037,,3.610,33,18,41,,
T,2022-02-18 13:37:36,60.45344790,22.28720857,10,28.852,,6.300,46,19,42,,
T,2022-02-18 13:37:37,60.45349970,22.28730920,10,29.995,,7.410,43,16,42,,
T,2022-02-18 13:37:38,60.45354843,22.28740909,10,29.955,,7.900,41,28,42,,
T,2022-02-18 13:37:39,60.45360149,22.28751417,10,30.168,,7.910,44,25,42,,
T,2022-02-18 13:37:40,60.45365564,22.28761574,10,30.540,,7.720,47,24,42,,
T,2022-02-18 13:37:41,60.45369509,22.28773381,10,30.205,,8.160,52,26,42,,
T,2022-02-18 13:37:42,60.45373897,22.28786770,10,30.205,,8.980,55,25,42,,
T,2022-02-18 13:37:43,60.45375220,22.28806380,10,32.410,,9.810,63,21,42,,
T,2022-02-18 13:37:44,60.45379141,22.28824955,10,33.282,,10.870,66,24,42,,
T,2022-02-18 13:37:45,60.45383365,22.28845098,10,33.971,,11.820,68,24,42,,
T,2022-02-18 13:37:46,60.45387331,22.28866629,10,34.139,,12.860,69,23,42,,
T,2022-02-18 13:37:47,60.45391618,22.28889083,10,34.189,,13.820,69,23,42,,
T,2022-02-18 13:37:48,60.45396283,22.28913855,10,34.405,,14.360,70,21,42,,
T,2022-02-18 13:37:49,60.45400718,22.28938553,10,34.498,,14.750,70,22,42,,
T,2022-02-18 13:37:50,60.45405059,22.28962702,10,34.340,,15.070,70,20,42,,
T,2022-02-18 13:37:51,60.45410285,22.28988528,10,35.068,,15.480,69,25,42,,
T,2022-02-18 13:37:52,60.45414723,22.29013354,10,35.394,,15.090,69,19,42,,
T,2022-02-18 13:37:53,60.45419595,22.29039160,10,36.371,,14.810,69,23,42,,
T,2022-02-18 13:37:54,60.45424296,22.29064345,10,37.784,,14.600,70,22,42,,
T,2022-02-18 13:37:55,60.45428875,22.29088123,10,38.847,,14.350,69,23,42,,
T,2022-02-18 13:37:56,60.45433598,22.29113983,10,39.901,,14.340,69,26,42,,
T,2022-02-18 13:37:57,60.45438079,22.29137496,10,40.602,,13.910,69,28,42,,
T,2022-02-18 13:37:59,60.45446424,22.29181196,10,41.770,,12.940,70,26,42,,
T,2022-02-18 13:38:00,60.45450275,22.29202746,10,41.960,,12.550,71,17,42,,
T,2022-02-18 13:38:01,60.45453924,22.29225374,10,42.093,,12.460,72,17,42,,
T,2022-02-18 13:38:02,60.45456866,22.29246523,10,42.128,,12.540,74,16,42,,
T,2022-02-18 13:38:03,60.45459926,22.29268609,10,41.781,,12.780,75,21,42,,
T,2022-02-18 13:38:05,60.45465655,22.29316072,10,41.480,,12.960,77,20,42,,
T,2022-02-18 13:38:06,60.45469663,22.29343951,10,40.591,,13.660,78,17,42,,
T,2022-02-18 13:38:07,60.45472102,22.29368494,10,40.310,,13.640,79,16,42,,
T,2022-02-18 13:38:08,60.45474480,22.29392727,10,39.812,,13.560,80,17,42,,
T,2022-02-18 13:38:09,60.45476741,22.29418646,10,39.557,,13.670,80,21,42,,
T,2022-02-18 13:38:10,60.45478823,22.29442905,10,39.551,,13.800,80,19,42,,
T,2022-02-18 13:38:11,60.45481229,22.29467164,10,39.577,,13.930,80,19,42,,
T,2022-02-18 13:38:12,60.45483786,22.29492630,10,39.207,,14.060,79,20,42,,
T,2022-02-18 13:38:13,60.45486299,22.29517315,10,38.982,,14.010,79,17,42,,
T,2022-02-18 13:38:14,60.45488952,22.29541626,10,39.041,,13.870,78,12,42,,
T,2022-02-18 13:38:15,60.45491527,22.29564404,10,39.632,,13.500,77,13,42,,
T,2022-02-18 13:38:16,60.45494603,22.29587941,10,39.733,,13.120,75,16,42,,
T,2022-02-18 13:38:17,60.45498053,22.29609769,10,39.861,,12.460,73,19,42,,
T,2022-02-18 13:38:18,60.45501564,22.29630234,10,40.064,,11.690,70,18,42,,
T,2022-02-18 13:38:19,60.45505163,22.29648332,10,40.174,,10.700,68,17,42,,
T,2022-02-18 13:38:20,60.45508357,22.29662660,10,40.156,,9.280,66,7,42,,
T,2022-02-18 13:38:21,60.45511031,22.29675135,10,40.441,,7.820,65,22,42,,
T,2022-02-18 13:38:22,60.45512387,22.29683804,10,40.802,,5.970,65,20,42,,
T,2022-02-18 13:38:23,60.45514582,22.29692780,10,40.948,,4.680,64,22,42,,
T,2022-02-18 13:38:24,60.45516172,22.29700132,10,41.987,,3.270,63,25,42,,
T,2022-02-18 13:38:25,60.45517291,22.29704404,10,42.424,,1.810,62,25,42,,
T,2022-02-18 13:38:26,60.45517823,22.29706577,10,42.747,,0.330,62,26,42,,
T,2022-02-18 13:38:27,60.45517686,22.29706939,10,42.730,,0.490,62,25,42,,
T,2022-02-18 13:38:28,60.45517124,22.29706774,10,42.594,,1.000,62,29,42,,
T,2022-02-18 13:38:29,60.45516198,22.29706414,10,42.614,,1.540,62,25,42,,
T,2022-02-18 13:38:30,60.45515273,22.29705675,10,42.897,,1.910,61,26,42,,
T,2022-02-18 13:38:31,60.45514447,22.29704736,10,42.925,,2.060,61,28,42,,
T,2022-02-18 13:38:32,60.45517754,22.29707476,10,43.535,,0.190,60,27,42,,
T,2022-02-18 13:38:33,60.45517882,22.29707542,10,43.630,,0.000,,30,42,,
T,2022-02-18 13:38:34,60.45517890,22.29707537,10,43.632,,0.000,,31,42,,
T,2022-02-18 13:38:35,60.45517893,22.29707538,10,43.633,,0.000,,30,42,,
T,2022-02-18 13:38:36,60.45517894,22.29707542,10,43.635,,0.000,,31,42,,
T,2022-02-18 13:38:37,60.45517897,22.29707542,10,43.633,,0.000,,31,42,,
T,2022-02-18 13:38:38,60.45517900,22.29707540,10,43.630,,0.000,,30,42,,
T,2022-02-18 13:38:39,60.45517901,22.29707538,10,43.629,,0.000,,30,42,,
T,2022-02-18 13:38:40,60.45517901,22.29707537,10,43.630,,0.000,,28,42,,
T,2022-02-18 13:38:41,60.45517902,22.29707536,10,43.630,,0.000,,31,42,,
T,2022-02-18 13:38:42,60.45517902,22.29707533,10,43.628,,0.000,,29,42,,
T,2022-02-18 13:38:43,60.45517902,22.29707536,10,43.629,,0.000,,31,42,,
T,2022-02-18 13:38:44,60.45517902,22.29707539,10,43.630,,0.000,,29,42,,
T,2022-02-18 13:38:45,60.45517903,22.29707542,10,43.628,,0.000,,32,42,,
T,2022-02-18 13:38:46,60.45517904,22.29707537,10,43.628,,0.000,,28,42,,
T,2022-02-18 13:38:47,60.45517899,22.29707533,10,43.627,,0.000,,31,42,,
T,2022-02-18 13:38:48,60.45517899,22.29707534,10,43.627,,0.000,,32,42,,
T,2022-02-18 13:38:49,60.45517900,22.29707537,10,43.630,,0.000,,30,42,,
T,2022-02-18 13:38:50,60.45517902,22.29707535,10,43.630,,0.000,,34,42,,
T,2022-02-18 13:38:51,60.45517905,22.29707528,10,43.627,,0.000,,32,42,,
T,2022-02-18 13:38:52,60.45517906,22.29707538,10,43.625,,0.000,,29,42,,
T,2022-02-18 13:38:53,60.45517902,22.29707530,10,43.629,,0.000,,27,42,,
T,2022-02-18 13:38:54,60.45517902,22.29707524,10,43.627,,0.000,,24,42,,
T,2022-02-18 13:38:55,60.45518208,22.29707498,10,45.218,,0.240,58,27,42,,
T,2022-02-18 13:38:56,60.45518741,22.29709947,10,45.138,,2.270,56,27,42,,
T,2022-02-18 13:38:57,60.45520669,22.29714877,10,44.278,,4.210,50,25,42,,
T,2022-02-18 13:38:58,60.45522614,22.29722868,10,44.698,,5.460,51,26,42,,
T,2022-02-18 13:38:59,60.45525307,22.29732494,10,44.629,,6.820,52,26,42,,
T,2022-02-18 13:39:00,60.45528933,22.29745549,10,44.742,,8.210,53,21,42,,
T,2022-02-18 13:39:01,60.45533000,22.29758886,10,44.556,,9.250,54,23,42,,
T,2022-02-18 13:39:02,60.45536735,22.29774545,10,44.987,,10.280,58,25,42,,
T,2022-02-18 13:39:03,60.45541715,22.29791178,10,44.794,,11.320,57,20,42,,
T,2022-02-18 13:39:04,60.45547144,22.29809410,10,44.652,,12.060,57,23,42,,
T,2022-02-18 13:39:05,60.45553793,22.29828275,10,44.501,,12.770,56,23,42,,
T,2022-02-18 13:39:06,60.45560428,22.29846373,10,44.339,,13.180,55,14,42,,
T,2022-02-18 13:39:07,60.45567379,22.29865654,10,44.402,,13.340,55,22,42,,
T,2022-02-18 13:39:08,60.45574475,22.29887678,10,43.917,,13.840,56,14,42,,
T,2022-02-18 13:39:09,60.45581163,22.29907795,10,43.893,,14.000,56,22,42,,
T,2022-02-18 13:39:10,60.45587775,22.29927699,10,43.715,,14.230,56,14,42,,
T,2022-02-18 13:39:11,60.45594422,22.29948565,10,43.889,,14.290,56,14,42,,
T,2022-02-18 13:39:12,60.45601630,22.29970024,10,43.807,,14.540,55,15,42,,
T,2022-02-18 13:39:13,60.45606440,22.29993865,10,43.694,,14.580,57,15,42,,
T,2022-02-18 13:39:14,60.45613226,22.30016184,10,43.116,,14.950,58,27,42,,
T,2022-02-18 13:39:15,60.45620423,22.30039574,10,42.649,,15.270,59,24,42,,
T,2022-02-18 13:39:16,60.45627826,22.30064078,10,42.145,,15.330,59,15,42,,
T,2022-02-18 13:39:17,60.45634747,22.30087507,10,41.532,,15.250,59,25,41,,
T,2022-02-18 13:39:18,60.45641617,22.30110688,10,41.086,,15.150,60,20,42,,
T,2022-02-18 13:39:19,60.45648596,22.30134262,10,40.544,,14.950,60,25,42,,
T,2022-02-18 13:39:20,60.45655070,22.30157160,10,39.742,,14.460,60,17,42,,
T,2022-02-18 13:39:22,60.45668166,22.30198864,10,38.761,,12.600,58,27,42,,
T,2022-02-18 13:39:23,60.45673735,22.30215607,10,38.345,,10.980,58,28,42,,
T,2022-02-18 13:39:24,60.45678944,22.30230364,10,38.140,,9.070,58,28,42,,
T,2022-02-18 13:39:25,60.45682836,22.30241443,10,37.862,,7.330,58,26,42,,
T,2022-02-18 13:39:26,60.45685488,22.30250104,10,37.768,,5.580,57,27,42,,
T,2022-02-18 13:39:27,60.45686598,22.30255550,10,37.424,,3.490,56,27,42,,
T,2022-02-18 13:39:28,60.45684713,22.30253477,10,36.703,,0.670,55,27,42,,
T,2022-02-18 13:39:29,60.45685153,22.30254603,10,36.898,,0.600,53,29,42,,
T,2022-02-18 13:39:30,60.45684635,22.30254996,10,36.495,,1.140,52,27,42,,
T,2022-02-18 13:39:31,60.45683525,22.30254896,10,35.972,,1.890,52,25,42,,
T,2022-02-18 13:39:32,60.45681332,22.30255070,10,35.539,,2.620,106,27,41,,
T,2022-02-18 13:39:33,60.45678411,22.30256682,10,35.115,,2.990,112,24,42,,
T,2022-02-18 13:39:34,60.45675185,22.30260769,10,34.405,,2.790,105,27,42,,
T,2022-02-18 13:39:35,60.45671563,22.30267069,10,33.664,,2.690,93,25,42,,
T,2022-02-18 13:39:36,60.45670380,22.30273815,26,33.156,,2.810,71,17,42,,
T,2022-02-18 13:39:37,60.45672255,22.30277916,33,32.443,,3.320,50,16,42,,
T,2022-02-18 13:39:38,60.45675207,22.30276069,39,31.425,,3.510,23,27,42,,
T,2022-02-18 13:39:39,60.45680650,22.30271098,46,31.423,,5.480,307,19,42,,
T,2022-02-18 13:39:40,60.45687015,22.30261643,52,31.345,,7.100,295,16,42,,
T,2022-02-18 13:39:41,60.45694232,22.30251318,56,31.165,,8.360,320,16,42,,
T,2022-02-18 13:39:42,60.45702445,22.30240218,58,30.885,,8.800,332,16,42,,
T,2022-02-18 13:39:43,60.45712881,22.30227430,63,31.477,,9.350,324,15,42,,
T,2022-02-18 13:39:44,60.45720252,22.30216284,62,31.221,,9.150,316,16,42,,
T,2022-02-18 13:39:45,60.45730007,22.30204423,61,30.928,,9.260,315,13,42,,
T,2022-02-18 13:39:46,60.45738082,22.30192895,58,30.502,,9.060,313,12,42,,
T,2022-02-18 13:39:47,60.45756140,22.30182254,22,28.711,,11.520,329,15,42,,
T,2022-02-18 13:39:48,60.45765284,22.30169084,21,27.929,,11.550,329,16,42,,
T,2022-02-18 13:39:49,60.45774522,22.30157758,20,27.652,,11.620,328,14,42,,
T,2022-02-18 13:39:50,60.45784293,22.30144808,10,26.217,,11.540,327,14,42,,
T,2022-02-18 13:39:52,60.45802327,22.30121113,10,24.750,,11.440,325,12,42,,
T,2022-02-18 13:39:53,60.45811584,22.30107452,10,24.374,,11.660,323,16,42,,
T,2022-02-18 13:39:54,60.45820279,22.30095303,10,24.500,,11.710,321,13,42,,
T,2022-02-18 13:39:55,60.45829352,22.30089291,10,24.243,,10.650,329,14,42,,
T,2022-02-18 13:39:56,60.45838000,22.30078931,10,24.159,,10.300,328,14,42,,
T,2022-02-18 13:39:57,60.45845934,22.30069417,10,23.254,,9.860,329,17,42,,
T,2022-02-18 13:39:58,60.45853586,22.30061078,10,23.270,,9.310,329,13,42,,
T,2022-02-18 13:39:59,60.45860690,22.30052923,10,23.438,,8.880,330,16,42,,
T,2022-02-18 13:40:00,60.45867744,22.30045284,10,22.718,,8.510,330,15,42,,
T,2022-02-18 13:40:01,60.45874863,22.30036366,10,23.372,,8.370,329,13,42,,
T,2022-02-18 13:40:02,60.45881403,22.30029105,10,23.198,,8.160,331,10,42,,
T,2022-02-18 13:40:03,60.45888578,22.30021469,10,22.961,,7.650,331,16,42,,
T,2022-02-18 13:40:04,60.45894960,22.30014229,10,23.298,,7.510,330,17,42,,
T,2022-02-18 13:40:05,60.45900260,22.30006308,10,21.974,,7.370,327,15,42,,
T,2022-02-18 13:40:06,60.45905951,22.29999524,10,22.006,,7.200,328,15,42,,
T,2022-02-18 13:40:07,60.45912361,22.29992833,10,21.906,,7.410,330,13,42,,
T,2022-02-18 13:40:08,60.45918487,22.29986169,10,21.262,,7.420,331,13,42,,
T,2022-02-18 13:40:10,60.45930130,22.29972494,10,20.304,,6.840,327,16,42,,
T,2022-02-18 13:40:11,60.45936181,22.29965957,10,21.862,,6.540,324,10,41,,
T,2022-02-18 13:40:12,60.45942015,22.29958648,10,23.491,,6.470,321,14,42,,
T,2022-02-18 13:40:13,60.45947065,22.29950183,10,23.937,,6.740,316,15,42,,
T,2022-02-18 13:40:14,60.45951534,22.29941608,11,24.614,,6.910,311,13,42,,
T,2022-02-18 13:40:15,60.45956032,22.29931183,10,25.284,,7.200,306,15,42,,
T,2022-02-18 13:40:16,60.45959460,22.29920259,10,25.365,,7.260,302,13,42,,
T,2022-02-18 13:40:17,60.45962656,22.29908001,10,25.781,,7.440,298,14,42,,
T,2022-02-18 13:40:18,60.45965687,22.29895354,10,26.600,,7.540,296,17,42,,
T,2022-02-18 13:40:19,60.45969698,22.29882973,10,27.434,,7.470,295,20,42,,
T,2022-02-18 13:40:21,60.45975993,22.29857543,10,27.929,,7.230,292,16,42,,
T,2022-02-18 13:40:22,60.45978819,22.29845326,10,28.481,,7.060,291,13,42,,
T,2022-02-18 13:40:23,60.45981233,22.29833290,10,28.717,,6.790,291,15,42,,
T,2022-02-18 13:40:24,60.45983960,22.29821764,10,28.853,,6.570,294,11,42,,
T,2022-02-18 13:40:25,60.45986367,22.29811868,10,28.526,,5.630,293,12,42,,
T,2022-02-18 13:40:26,60.45988783,22.29803109,10,28.233,,5.190,300,14,42,,
T,2022-02-18 13:40:27,60.45992009,22.29795359,10,28.031,,5.000,310,16,42,,
T,2022-02-18 13:40:28,60.45995328,22.29789325,10,27.597,,4.440,323,14,42,,
T,2022-02-18 13:40:29,60.45999011,22.29785228,10,27.569,,4.050,336,13,42,,
T,2022-02-18 13:40:30,60.46006566,22.29780395,10,28.125,,4.850,346,17,42,,
T,2022-02-18 13:40:31,60.46011742,22.29779495,10,28.065,,5.030,358,21,42,,
T,2022-02-18 13:40:32,60.46016331,22.29779239,10,28.574,,5.120,3,20,42,,
T,2022-02-18 13:40:33,60.46021721,22.29780134,10,28.764,,5.740,6,18,42,,
T,2022-02-18 13:40:34,60.46027419,22.29781259,10,29.126,,6.590,6,17,42,,
T,2022-02-18 13:40:35,60.46033864,22.29782591,10,29.189,,7.410,7,27,42,,
T,2022-02-18 13:40:36,60.46040898,22.29784164,10,29.105,,8.020,6,27,42,,
T,2022-02-18 13:40:37,60.46048265,22.29785746,10,29.029,,8.530,6,14,42,,
T,2022-02-18 13:40:38,60.46055760,22.29787187,10,29.253,,8.760,6,21,42,,
T,2022-02-18 13:40:39,60.46063616,22.29788644,10,29.610,,8.720,5,13,42,,
T,2022-02-18 13:40:40,60.46071641,22.29790055,10,29.839,,8.880,4,21,42,,
T,2022-02-18 13:40:41,60.46079363,22.29790861,10,30.443,,8.830,1,19,42,,
T,2022-02-18 13:40:42,60.46086940,22.29790380,10,31.020,,8.730,356,13,42,,
T,2022-02-18 13:40:43,60.46094500,22.29788369,10,31.694,,8.510,351,10,42,,
T,2022-02-18 13:40:44,60.46101017,22.29785906,10,31.906,,8.000,345,14,42,,
T,2022-02-18 13:40:45,60.46107593,22.29781499,10,32.006,,7.910,337,13,42,,
T,2022-02-18 13:40:46,60.46113442,22.29774942,10,32.410,,7.860,329,17,42,,
T,2022-02-18 13:40:47,60.46119362,22.29767316,10,32.762,,7.900,326,13,42,,
T,2022-02-18 13:40:48,60.46124875,22.29759302,10,33.228,,8.020,325,11,42,,
T,2022-02-18 13:40:49,60.46130894,22.29751094,10,33.332,,7.750,326,18,42,,
T,2022-02-18 13:40:50,60.46135883,22.29743674,10,32.495,,7.330,328,15,42,,
T,2022-02-18 13:40:51,60.46141698,22.29738203,10,32.558,,7.050,339,17,42,,
T,2022-02-18 13:40:52,60.46148041,22.29735669,10,32.744,,7.100,355,13,42,,
T,2022-02-18 13:40:53,60.46154487,22.29736876,10,32.763,,7.380,10,17,42,,
T,2022-02-18 13:40:54,60.46160631,22.29740120,10,32.354,,7.810,18,17,42,,
T,2022-02-18 13:40:55,60.46167474,22.29744213,10,31.651,,8.350,17,20,42,,
T,2022-02-18 13:40:56,60.46175063,22.29748783,10,31.481,,8.990,16,17,42,,
T,2022-02-18 13:40:57,60.46183567,22.29753152,10,31.005,,9.380,14,17,42,,
T,2022-02-18 13:40:58,60.46191519,22.29757662,10,30.696,,9.500,15,20,42,,
T,2022-02-18 13:40:59,60.46200060,22.29761807,10,30.369,,9.660,14,19,42,,
T,2022-02-18 13:41:00,60.46208597,22.29766149,10,30.164,,9.580,14,16,42,,
T,2022-02-18 13:41:01,60.46216794,22.29769898,10,29.214,,9.500,14,16,42,,
T,2022-02-18 13:41:02,60.46225001,22.29773456,10,29.315,,9.160,14,18,42,,
T,2022-02-18 13:41:03,60.46232646,22.29777168,10,28.600,,8.630,14,16,42,,
T,2022-02-18 13:41:04,60.46239832,22.29780802,10,27.836,,8.040,15,14,42,,
T,2022-02-18 13:41:05,60.46247461,22.29784303,10,28.124,,7.450,15,17,42,,
T,2022-02-18 13:41:06,60.46253154,22.29787278,10,27.514,,6.750,15,18,42,,
T,2022-02-18 13:41:07,60.46258888,22.29789997,10,26.820,,6.480,13,21,42,,
T,2022-02-18 13:41:08,60.46264441,22.29791910,10,25.748,,5.990,9,20,42,,
T,2022-02-18 13:41:09,60.46269608,22.29792256,10,25.556,,5.560,358,15,42,,
T,2022-02-18 13:41:10,60.46274367,22.29790343,10,25.553,,5.200,341,15,42,,
T,2022-02-18 13:41:11,60.46279315,22.29785676,10,26.668,,5.360,323,21,42,,
T,2022-02-18 13:41:12,60.46282992,22.29777943,10,26.631,,5.530,305,22,42,,
T,2022-02-18 13:41:13,60.46285665,22.29768073,10,26.862,,5.940,291,19,42,,
T,2022-02-18 13:41:14,60.46287430,22.29757579,10,27.380,,6.500,284,14,42,,
T,2022-02-18 13:41:15,60.46289069,22.29746279,10,27.708,,6.640,284,16,42,,
T,2022-02-18 13:41:16,60.46290264,22.29734155,10,27.346,,6.860,283,16,42,,
T,2022-02-18 13:41:17,60.46291317,22.29721069,10,26.414,,7.360,281,14,42,,
T,2022-02-18 13:41:19,60.46294717,22.29693772,10,27.522,,8.100,281,16,42,,
T,2022-02-18 13:41:20,60.46295952,22.29679283,10,27.609,,8.440,281,20,42,,
T,2022-02-18 13:41:21,60.46298059,22.29664729,10,28.065,,8.630,282,16,42,,
T,2022-02-18 13:41:22,60.46299503,22.29649239,10,27.800,,8.620,282,13,42,,
T,2022-02-18 13:41:23,60.46301526,22.29633715,10,28.485,,8.450,283,12,42,,
T,2022-02-18 13:41:25,60.46305157,22.29603301,10,29.751,,8.600,283,17,42,,
T,2022-02-18 13:41:26,60.46306987,22.29587973,10,30.076,,8.840,283,13,42,,
T,2022-02-18 13:41:27,60.46309003,22.29572320,10,30.836,,8.810,283,18,42,,
T,2022-02-18 13:41:28,60.46310879,22.29557141,10,31.315,,8.450,283,13,42,,
T,2022-02-18 13:41:29,60.46312385,22.29541971,10,31.022,,7.990,283,14,42,,
T,2022-02-18 13:41:30,60.46314037,22.29529381,10,31.430,,7.160,286,13,42,,
T,2022-02-18 13:41:31,60.46315754,22.29518304,10,31.662,,6.610,295,11,42,,
T,2022-02-18 13:41:32,60.46319153,22.29508011,10,30.928,,6.730,310,15,42,,
T,2022-02-18 13:41:33,60.46323821,22.29500163,10,31.128,,7.030,325,13,42,,
T,2022-02-18 13:41:34,60.46329598,22.29493792,10,30.692,,7.480,334,14,42,,
T,2022-02-18 13:41:35,60.46335059,22.29490114,10,30.247,,7.470,338,14,42,,
T,2022-02-18 13:41:36,60.46341443,22.29485809,10,30.299,,7.750,339,15,42,,
T,2022-02-18 13:41:37,60.46348292,22.29480356,10,29.671,,8.140,339,18,42,,
T,2022-02-18 13:41:38,60.46355307,22.29475332,10,30.093,,8.560,340,16,42,,
T,2022-02-18 13:41:39,60.46361959,22.29470030,10,28.904,,8.500,339,14,42,,
T,2022-02-18 13:41:40,60.46369710,22.29464138,10,29.084,,8.750,339,15,42,,
T,2022-02-18 13:41:41,60.46376234,22.29458609,10,28.016,,8.450,339,13,42,,
T,2022-02-18 13:41:42,60.46382299,22.29453267,10,26.945,,7.720,338,14,42,,
T,2022-02-18 13:41:43,60.46388561,22.29448034,10,27.156,,6.960,338,14,42,,
T,2022-02-18 13:41:44,60.46394275,22.29443091,10,26.885,,6.770,337,14,42,,
T,2022-02-18 13:41:45,60.46399521,22.29438409,10,26.192,,6.080,336,17,42,,
T,2022-02-18 13:41:46,60.46404266,22.29433894,10,26.009,,5.700,334,15,42,,
T,2022-02-18 13:41:48,60.46412550,22.29427136,10,25.846,,4.130,344,16,42,,
T,2022-02-18 13:41:49,60.46415779,22.29425137,10,25.185,,3.520,347,15,42,,
T,2022-02-18 13:41:50,60.46418669,22.29423251,10,25.100,,3.320,338,15,42,,
T,2022-02-18 13:41:51,60.46421383,22.29421536,10,24.708,,3.310,342,15,42,,
T,2022-02-18 13:41:52,60.46424158,22.29420724,10,24.463,,3.300,356,16,42,,
T,2022-02-18 13:41:53,60.46427357,22.29420502,10,24.603,,3.290,1,18,42,,
T,2022-02-18 13:41:54,60.46430251,22.29421147,10,24.553,,3.290,7,16,42,,
T,2022-02-18 13:41:55,60.46433219,22.29422209,10,24.292,,3.390,13,16,42,,
T,2022-02-18 13:41:56,60.46436116,22.29422973,10,24.370,,3.230,9,13,42,,
T,2022-02-18 13:41:57,60.46439056,22.29424148,10,24.409,,3.160,12,15,42,,
T,2022-02-18 13:41:58,60.46441663,22.29425547,11,24.201,,3.090,15,17,42,,
T,2022-02-18 13:41:59,60.46444437,22.29427241,11,24.136,,3.180,16,12,42,,
T,2022-02-18 13:42:00,60.46447331,22.29430062,10,23.620,,3.430,21,15,42,,
T,2022-02-18 13:42:01,60.46450121,22.29432973,11,23.529,,3.550,28,17,42,,
T,2022-02-18 13:42:02,60.46452589,22.29436429,11,23.100,,3.540,36,14,42,,
T,2022-02-18 13:42:03,60.46454982,22.29440235,11,22.912,,3.410,42,13,42,,
T,2022-02-18 13:42:04,60.46457444,22.29444304,11,23.185,,3.250,44,15,42,,
T,2022-02-18 13:42:05,60.46458952,22.29449145,10,22.344,,3.300,55,14,42,,
T,2022-02-18 13:42:06,60.46461472,22.29453462,10,23.422,,3.290,58,18,42,,
T,2022-02-18 13:42:07,60.46462942,22.29458888,10,23.393,,3.220,61,24,42,,
T,2022-02-18 13:42:08,60.46464307,22.29464306,10,23.270,,3.270,61,16,42,,
T,2022-02-18 13:42:09,60.46465936,22.29470443,10,23.532,,3.520,63,18,42,,
T,2022-02-18 13:42:10,60.46468028,22.29475939,10,24.567,,3.570,59,19,42,,
T,2022-02-18 13:42:11,60.46469678,22.29481543,10,24.310,,3.560,59,23,42,,
T,2022-02-18 13:42:12,60.46471336,22.29487749,10,24.336,,3.720,60,15,42,,
T,2022-02-18 13:42:13,60.46473272,22.29493875,10,24.930,,3.770,62,18,42,,
T,2022-02-18 13:42:14,60.46474851,22.29499547,10,24.565,,3.760,63,26,42,,
T,2022-02-18 13:42:15,60.46476809,22.29505711,10,24.358,,3.920,60,15,42,,
T,2022-02-18 13:42:16,60.46478810,22.29512189,10,24.561,,4.090,59,27,42,,
T,2022-02-18 13:42:17,60.46480874,22.29519055,10,24.946,,4.260,59,26,42,,
T,2022-02-18 13:42:18,60.46482612,22.29525919,10,24.666,,4.430,61,16,42,,
T,2022-02-18 13:42:19,60.46484556,22.29533363,10,24.825,,4.550,61,18,42,,
T,2022-02-18 13:42:20,60.46486517,22.29541574,10,24.793,,4.780,63,17,42,,
T,2022-02-18 13:42:21,60.46488443,22.29549150,10,24.798,,4.860,62,18,42,,
T,2022-02-18 13:42:22,60.46490440,22.29556580,10,24.580,,4.500,63,17,42,,
T,2022-02-18 13:42:23,60.46492144,22.29563401,10,24.590,,3.950,65,15,42,,
T,2022-02-18 13:42:24,60.46493595,22.29569779,10,24.318,,3.680,66,18,42,,
